,qid,no,doc,rel
3114,58,0,clueweb12-1311wb-94-08091,1
3115,58,0,clueweb12-0701wb-14-09201,0
3116,58,0,clueweb12-1908wb-31-15363,0
3117,58,0,clueweb12-0919wb-12-13483,1
3119,58,0,clueweb12-1002wb-77-13665,0
3120,58,0,clueweb12-1607wb-21-04458,2
3121,58,0,clueweb12-1118wb-77-29808,1
3122,58,0,clueweb12-1515wb-21-28217,0
3123,58,0,clueweb12-1908wb-31-15336,0
3124,58,0,clueweb12-0702wb-34-25012,1
3125,58,0,clueweb12-0308wb-88-14589,0
3126,58,0,clueweb12-1515wb-59-20076,0
3127,58,0,clueweb12-0008wb-40-28756,0
3128,58,0,clueweb12-0701wb-48-10028,0
3129,58,0,clueweb12-0308wb-88-14588,0
3130,58,0,clueweb12-0601wb-13-13533,2
3131,58,0,clueweb12-0503wb-39-11227,2
3132,58,0,clueweb12-0712wb-08-06652,2
3133,58,0,clueweb12-0001wb-04-22508,0
3134,58,0,clueweb12-1402wb-78-07579,0
3135,58,0,clueweb12-1704wb-21-00791,1
3136,58,0,clueweb12-0006wb-97-21018,0
3137,58,0,clueweb12-0010wb-98-00470,0
3138,58,0,clueweb12-1909wb-08-06016,0
3139,58,0,clueweb12-0001wb-27-21583,0
3140,58,0,clueweb12-0109wb-56-26749,0
3141,58,0,clueweb12-0803wb-67-14817,0
3142,52,0,clueweb12-1604wb-66-10823,0
3143,52,0,clueweb12-0800tw-20-04086,1
3144,52,0,clueweb12-1610wb-48-12627,0
3145,52,0,clueweb12-1501wb-76-01038,0
3146,52,0,clueweb12-0000wb-20-16621,0
3147,52,0,clueweb12-0112wb-64-18106,0
3148,52,0,clueweb12-0607wb-03-26129,2
3150,52,0,clueweb12-1805wb-50-03346,0
3151,52,0,clueweb12-0211wb-03-11039,2
3152,52,0,clueweb12-0000wb-90-30339,0
3153,52,0,clueweb12-1604wb-66-10828,1
3154,52,0,clueweb12-0911wb-87-17242,0
3155,52,0,clueweb12-0110wb-98-09639,0
3156,52,0,clueweb12-0402wb-81-16147,0
3157,52,0,clueweb12-1807wb-17-29864,0
3158,52,0,clueweb12-0400wb-76-07966,0
3159,52,0,clueweb12-0001wb-15-10134,1
3160,52,0,clueweb12-0007wb-78-21269,0
3161,52,0,clueweb12-0001wb-15-04659,1
3163,52,0,clueweb12-0106wb-02-20871,1
3164,52,0,clueweb12-0503wb-22-27607,0
3165,52,0,clueweb12-0111wb-85-24787,0
3166,52,0,clueweb12-0000wb-90-35359,2
3167,52,0,clueweb12-0000wb-66-02428,1
3168,52,0,clueweb12-0000wb-01-00027,0
3169,52,0,clueweb12-1202wb-28-18697,0
3170,52,0,clueweb12-0302wb-94-24328,0
3172,52,0,clueweb12-1302wb-55-00510,0
3173,52,0,clueweb12-0105wb-04-12956,1
3174,52,0,clueweb12-0112wb-64-18096,0
3175,98,0,clueweb12-1806wb-69-18337,0
3176,98,0,clueweb12-1514wb-18-00363,0
3177,98,0,clueweb12-1100tw-48-06528,2
3178,98,0,clueweb12-0301tw-04-13155,0
3179,98,0,clueweb12-0100tw-01-11674,0
3180,98,0,clueweb12-0605wb-75-11824,0
3181,98,0,clueweb12-1806wb-47-16800,0
3182,98,0,clueweb12-0309wb-46-30191,1
3183,98,0,clueweb12-1205wb-15-09105,0
3184,98,0,clueweb12-0300tw-69-16423,0
3185,98,0,clueweb12-0810wb-86-18976,0
3186,98,0,clueweb12-0704wb-66-31393,0
3188,98,0,clueweb12-0202wb-42-28341,0
3189,98,0,clueweb12-1213wb-06-19997,0
3190,98,0,clueweb12-1907wb-29-19546,0
3191,98,0,clueweb12-0408wb-41-17349,0
3192,98,0,clueweb12-1105wb-92-00014,0
3194,98,0,clueweb12-0717wb-19-10330,1
3195,98,0,clueweb12-1807wb-20-26264,0
3196,98,0,clueweb12-0717wb-19-10336,0
3197,98,0,clueweb12-0300tw-74-06169,0
3198,98,0,clueweb12-0205wb-86-21197,0
3199,98,0,clueweb12-0208wb-03-24333,0
3200,98,0,clueweb12-1807wb-19-16381,0
3201,98,0,clueweb12-0207wb-15-01990,0
3202,98,0,clueweb12-0609wb-01-29800,0
3203,98,0,clueweb12-0800tw-02-16683,0
3205,98,0,clueweb12-0918wb-41-04519,0
3206,98,0,clueweb12-1806wb-84-16917,0
3207,98,0,clueweb12-0112wb-34-33721,0
3208,98,0,clueweb12-0807wb-20-15517,0
3209,98,0,clueweb12-1214wb-60-06253,0
3210,98,0,clueweb12-0611wb-73-00980,0
3211,98,0,clueweb12-1005wb-53-12045,0
3212,98,0,clueweb12-1214wb-26-17970,0
3214,98,0,clueweb12-1006wb-47-06861,1
3215,98,0,clueweb12-1412wb-36-24142,1
3216,98,0,clueweb12-1811wb-16-16561,0
3217,98,0,clueweb12-0206wb-70-07907,0
3218,98,0,clueweb12-0813wb-29-10260,1
3219,98,0,clueweb12-0210wb-22-02793,1
3220,98,0,clueweb12-1514wb-41-01882,0
3221,98,0,clueweb12-1006wb-36-03535,0
3222,98,0,clueweb12-1806wb-83-08055,0
3223,98,0,clueweb12-0208wb-11-16053,0
3224,98,0,clueweb12-0402wb-47-01953,1
3225,98,0,clueweb12-1806wb-63-05855,0
3226,98,0,clueweb12-1807wb-11-26651,0
3227,98,0,clueweb12-1212wb-06-08949,0
3228,98,0,clueweb12-1213wb-79-08201,0
3229,98,0,clueweb12-1807wb-11-26656,0
3230,70,0,clueweb12-0405wb-62-01266,0
3231,70,0,clueweb12-1900tw-54-11273,0
3233,70,0,clueweb12-0500wb-27-16627,2
3234,70,0,clueweb12-1500tw-85-03386,0
3235,70,0,clueweb12-1300tw-72-12021,0
3237,70,0,clueweb12-1207wb-03-21340,0
3238,70,0,clueweb12-1814wb-69-13430,1
3239,70,0,clueweb12-0405wb-62-01262,0
3240,70,0,clueweb12-0507wb-17-06805,0
3241,70,0,clueweb12-0602wb-31-22913,0
3242,70,0,clueweb12-0400tw-41-09813,0
3243,70,0,clueweb12-0108wb-87-30947,0
3244,70,0,clueweb12-1011wb-30-16329,0
3245,70,0,clueweb12-0100tw-37-12547,1
3246,70,0,clueweb12-0200tw-59-17011,0
3247,70,0,clueweb12-0710wb-73-01762,0
3248,70,0,clueweb12-1400tw-72-02602,0
3249,70,0,clueweb12-1611wb-56-24663,0
3250,70,0,clueweb12-0200tw-75-02938,0
3251,70,0,clueweb12-0405wb-95-13891,1
3252,70,0,clueweb12-0700tw-15-10371,0
3253,70,0,clueweb12-1900tw-62-00466,1
3254,70,0,clueweb12-1411wb-49-09906,0
3255,70,0,clueweb12-1302wb-15-13501,1
3256,70,0,clueweb12-0208wb-02-04790,0
3258,70,0,clueweb12-0300tw-52-07397,0
3259,70,0,clueweb12-0900tw-93-12690,1
3260,70,0,clueweb12-0312wb-32-03791,1
3261,70,0,clueweb12-1200tw-76-06566,0
3262,70,0,clueweb12-1900tw-61-21553,0
3263,70,0,clueweb12-1312wb-18-14619,1
3264,70,0,clueweb12-1309wb-45-14887,0
3265,70,0,clueweb12-0500tw-23-19758,0
3267,70,0,clueweb12-0300tw-50-02600,0
3269,70,0,clueweb12-0900tw-67-12810,0
3270,70,0,clueweb12-0200wb-54-22073,1
3271,70,0,clueweb12-0700tw-13-05279,0
3272,70,0,clueweb12-0817wb-29-15176,1
3274,70,0,clueweb12-1706wb-63-03848,1
3275,70,0,clueweb12-1809wb-76-28796,0
3276,70,0,clueweb12-0812wb-17-03607,0
3277,70,0,clueweb12-0007wb-27-27149,1
3278,70,0,clueweb12-0503wb-19-09415,1
3279,70,0,clueweb12-1802wb-24-04865,0
3280,70,0,clueweb12-1907wb-01-11580,0
3282,70,0,clueweb12-0806wb-41-19135,1
3283,70,0,clueweb12-0406wb-69-18618,0
3284,70,0,clueweb12-0506wb-35-12105,1
3285,70,0,clueweb12-0713wb-10-01011,1
3286,70,0,clueweb12-1812wb-71-08860,1
3287,70,0,clueweb12-0200tw-78-08759,0
3288,70,0,clueweb12-0401wb-01-16794,0
3289,70,0,clueweb12-1202wb-48-11560,0
3290,70,0,clueweb12-0700tw-64-20894,0
3291,70,0,clueweb12-0202wb-78-10507,0
3292,70,0,clueweb12-0901tw-10-11458,1
3293,70,0,clueweb12-1609wb-38-15031,0
3295,70,0,clueweb12-0700tw-64-20893,1
3296,57,0,clueweb12-1105wb-64-13062,2
3297,57,0,clueweb12-1713wb-65-17140,0
3298,57,0,clueweb12-0000tw-15-01098,2
3299,57,0,clueweb12-0807wb-25-23530,0
3300,57,0,clueweb12-0000tw-13-12746,0
3302,57,0,clueweb12-0604wb-26-26860,0
3305,57,0,clueweb12-0106wb-15-15746,0
3306,57,0,clueweb12-0001wb-04-24326,1
3307,57,0,clueweb12-0408wb-18-26560,0
3308,57,0,clueweb12-0109wb-77-28046,0
3309,57,0,clueweb12-0007wb-60-15010,0
3310,57,0,clueweb12-0809wb-94-05206,0
3311,57,0,clueweb12-1300tw-29-15802,0
3312,57,0,clueweb12-0202wb-23-12637,1
3313,57,0,clueweb12-1713wb-85-18084,0
3314,57,0,clueweb12-0408wb-36-28306,0
3315,57,0,clueweb12-1003wb-91-06973,0
3316,57,0,clueweb12-1404wb-86-25671,0
3317,57,0,clueweb12-0810wb-35-13484,0
3318,57,0,clueweb12-0810wb-09-11169,0
3319,57,0,clueweb12-1206wb-25-26387,0
3320,57,0,clueweb12-0200tw-15-15600,0
3321,57,0,clueweb12-1716wb-04-15236,0
3322,57,0,clueweb12-0012wb-53-09577,1
3323,57,0,clueweb12-1709wb-95-14632,1
3324,57,0,clueweb12-1314wb-25-05197,1
3325,57,0,clueweb12-0100tw-45-10971,0
3326,57,0,clueweb12-0107wb-23-15028,1
3327,57,0,clueweb12-0301wb-22-01441,0
3328,57,0,clueweb12-0005wb-65-27504,0
3329,57,0,clueweb12-0408wb-02-05367,0
3330,57,0,clueweb12-0200tw-86-03468,1
3331,57,0,clueweb12-0810wb-49-16883,0
3332,57,0,clueweb12-0011wb-91-16238,1
3333,57,0,clueweb12-0605wb-56-06664,0
3335,57,0,clueweb12-1206wb-83-09130,0
3336,57,0,clueweb12-0111wb-84-13443,1
3337,57,0,clueweb12-0202wb-23-12626,1
3338,57,0,clueweb12-0300tw-63-18409,0
3339,57,0,clueweb12-0109wb-44-17528,0
3340,88,0,clueweb12-0504wb-65-27089,0
3341,88,0,clueweb12-0400tw-55-01697,0
3342,88,0,clueweb12-0002wb-23-00924,0
3344,88,0,clueweb12-0601wb-11-12759,0
3345,88,0,clueweb12-1019wb-44-02493,1
3346,88,0,clueweb12-1217wb-25-03337,1
3347,88,0,clueweb12-1808wb-47-21190,0
3348,88,0,clueweb12-0603wb-42-18883,1
3350,88,0,clueweb12-0701wb-01-31258,0
3351,88,0,clueweb12-1217wb-25-03336,1
3352,88,0,clueweb12-1217wb-42-13627,1
3354,88,0,clueweb12-0404wb-18-32075,1
3356,88,0,clueweb12-1217wb-49-08152,1
3359,88,0,clueweb12-0305wb-84-19021,1
3360,88,0,clueweb12-0512wb-63-33159,0
3361,88,0,clueweb12-0211wb-29-17751,2
3362,88,0,clueweb12-0603wb-37-08332,0
3363,88,0,clueweb12-0012wb-02-19796,0
3364,88,0,clueweb12-0710wb-47-01179,1
3365,88,0,clueweb12-0510wb-18-28167,1
3366,88,0,clueweb12-1807wb-44-19228,0
3367,88,0,clueweb12-0609wb-46-34006,1
3368,88,0,clueweb12-1012wb-03-27941,1
3370,88,0,clueweb12-0303wb-97-29853,0
3371,88,0,clueweb12-0303wb-97-29852,0
3372,88,0,clueweb12-1415wb-91-24276,1
3373,88,0,clueweb12-0405wb-49-17461,1
3374,88,0,clueweb12-0205wb-75-00540,0
3375,88,0,clueweb12-0406wb-37-01716,0
3376,88,0,clueweb12-0006wb-32-28516,1
3378,88,0,clueweb12-1709wb-44-00719,1
3379,88,0,clueweb12-0402wb-30-31025,1
3380,88,0,clueweb12-1709wb-44-00718,1
3381,76,0,clueweb12-1106wb-00-12823,0
3382,76,0,clueweb12-0302wb-41-05478,1
3383,76,0,clueweb12-0816wb-37-22960,2
3384,76,0,clueweb12-0700tw-35-10960,0
3385,76,0,clueweb12-0306wb-25-10276,1
3386,76,0,clueweb12-1414wb-55-21391,0
3387,76,0,clueweb12-1201tw-25-05729,0
3388,76,0,clueweb12-0104wb-52-29801,0
3389,76,0,clueweb12-1702wb-81-20413,0
3390,76,0,clueweb12-0205wb-51-12040,1
3391,76,0,clueweb12-0306wb-25-10275,1
3392,76,0,clueweb12-0201wb-80-20179,0
3393,76,0,clueweb12-0207wb-32-16066,2
3394,76,0,clueweb12-0813wb-45-14392,2
3395,76,0,clueweb12-1012wb-69-02875,1
3396,76,0,clueweb12-0110wb-66-01030,0
3397,76,0,clueweb12-1303wb-58-04593,0
3398,76,0,clueweb12-0700tw-44-06282,1
3399,76,0,clueweb12-1806wb-70-10454,1
3400,76,0,clueweb12-0509wb-36-09206,2
3401,76,0,clueweb12-0713wb-07-07358,2
3402,76,0,clueweb12-0709wb-85-31864,0
3403,76,0,clueweb12-1113wb-16-13922,1
3404,76,0,clueweb12-1507wb-65-09527,1
3405,76,0,clueweb12-0710wb-86-01636,0
3406,76,0,clueweb12-0712wb-58-13455,0
3407,76,0,clueweb12-1101tw-11-21300,1
3408,76,0,clueweb12-0800wb-50-02623,2
3409,76,0,clueweb12-0303wb-16-31383,1
3410,76,0,clueweb12-0300tw-60-19715,2
3411,76,0,clueweb12-1615wb-12-13986,2
3412,76,0,clueweb12-1800wb-62-18029,1
3413,76,0,clueweb12-0202wb-83-15734,0
3414,76,0,clueweb12-0709wb-57-18746,0
3415,85,0,clueweb12-0400tw-15-09335,0
3416,85,0,clueweb12-0609wb-53-16275,2
3417,85,0,clueweb12-1500tw-39-16760,2
3418,85,0,clueweb12-0812wb-37-19903,0
3419,85,0,clueweb12-0402wb-69-26246,2
3420,85,0,clueweb12-0807wb-23-32083,2
3421,85,0,clueweb12-0807wb-96-17451,2
3422,85,0,clueweb12-1511wb-20-11503,0
3423,85,0,clueweb12-1713wb-20-09695,2
3424,85,0,clueweb12-1313wb-58-15855,0
3425,85,0,clueweb12-0003wb-22-10689,0
3426,85,0,clueweb12-0304wb-23-03009,0
3427,85,0,clueweb12-1715wb-32-04877,2
3428,85,0,clueweb12-0005wb-65-27418,0
3429,85,0,clueweb12-0005wb-65-27419,0
3430,85,0,clueweb12-1314wb-01-21804,0
3431,85,0,clueweb12-1901wb-04-17681,2
3432,85,0,clueweb12-1700tw-29-18650,0
3433,85,0,clueweb12-1218wb-05-03573,0
3434,85,0,clueweb12-0208wb-58-14634,0
3435,85,0,clueweb12-0700tw-26-00105,0
3436,85,0,clueweb12-1509wb-24-28288,0
3437,85,0,clueweb12-1509wb-24-28287,0
3438,85,0,clueweb12-0603wb-71-12882,2
3439,85,0,clueweb12-0205wb-40-07418,0
3440,85,0,clueweb12-1203wb-10-14660,1
3441,85,0,clueweb12-1509wb-24-28284,0
3442,85,0,clueweb12-1509wb-24-28290,0
3443,85,0,clueweb12-0211wb-13-26124,0
3444,85,0,clueweb12-1509wb-36-26567,0
3445,85,0,clueweb12-0007wb-03-10799,0
3446,85,0,clueweb12-0306wb-76-28305,0
3447,85,0,clueweb12-0005wb-51-33670,0
3448,55,0,clueweb12-0300wb-78-00536,1
3449,55,0,clueweb12-1717wb-07-13123,0
3450,55,0,clueweb12-1500wb-72-30642,0
3451,55,0,clueweb12-0107wb-31-03227,0
3452,55,0,clueweb12-0105wb-41-28755,2
3453,55,0,clueweb12-0002wb-08-16308,1
3454,55,0,clueweb12-1007wb-86-15239,1
3455,55,0,clueweb12-1709wb-50-03550,0
3456,55,0,clueweb12-0700wb-91-05246,1
3457,55,0,clueweb12-0005wb-51-25068,0
3458,55,0,clueweb12-1406wb-39-23568,0
3459,55,0,clueweb12-1806wb-16-28739,0
3460,55,0,clueweb12-0305wb-14-16764,0
3461,55,0,clueweb12-0100wb-26-09908,1
3462,55,0,clueweb12-0603wb-28-00297,2
3463,55,0,clueweb12-1717wb-40-26513,0
3464,55,0,clueweb12-1717wb-32-25466,0
3465,55,0,clueweb12-1717wb-40-26512,0
3466,55,0,clueweb12-0401wb-81-27734,1
3467,55,0,clueweb12-1212wb-05-29449,0
3468,55,0,clueweb12-1509wb-07-18189,0
3469,55,0,clueweb12-1208wb-68-14671,0
3470,55,0,clueweb12-1404wb-60-13564,0
3472,55,0,clueweb12-0500wb-52-01338,1
3473,55,0,clueweb12-0207wb-84-09339,0
3474,55,0,clueweb12-0309wb-27-23860,0
3475,55,0,clueweb12-0704wb-76-12889,0
3476,55,0,clueweb12-0001wb-52-09770,1
3477,55,0,clueweb12-0102wb-93-20841,1
3478,55,0,clueweb12-0701wb-90-01371,1
3479,55,0,clueweb12-1208wb-54-08035,0
3480,55,0,clueweb12-0702wb-40-23334,1
3481,55,0,clueweb12-0303wb-60-25821,1
3482,55,0,clueweb12-0102wb-26-19184,0
3483,55,0,clueweb12-0701wb-12-02673,1
3484,55,0,clueweb12-0703wb-82-09177,1
3485,55,0,clueweb12-0211wb-12-23106,0
3486,55,0,clueweb12-0305wb-53-26806,0
3487,55,0,clueweb12-0209wb-28-27895,1
3488,79,0,clueweb12-1406wb-68-20568,0
3489,79,0,clueweb12-1115wb-85-13678,1
3490,79,0,clueweb12-0104wb-60-18752,1
3491,79,0,clueweb12-0105wb-55-08198,1
3492,79,0,clueweb12-0104wb-60-18750,0
3494,79,0,clueweb12-0104wb-89-15545,0
3496,79,0,clueweb12-0106wb-06-13263,1
3497,79,0,clueweb12-0305wb-75-25404,0
3498,79,0,clueweb12-0109wb-19-33383,0
3500,79,0,clueweb12-0507wb-76-11224,2
3501,79,0,clueweb12-0501wb-41-25011,1
3502,79,0,clueweb12-1118wb-10-02249,0
3503,79,0,clueweb12-0306wb-62-22812,1
3506,79,0,clueweb12-1703wb-99-03819,2
3507,79,0,clueweb12-0405wb-61-13087,2
3508,79,0,clueweb12-1113wb-84-05038,2
3509,79,0,clueweb12-0106wb-89-18871,1
3510,79,0,clueweb12-0304wb-97-34755,0
3511,79,0,clueweb12-0408wb-52-35050,0
3512,79,0,clueweb12-0400wb-37-08322,0
3513,79,0,clueweb12-0912wb-41-11738,2
3515,79,0,clueweb12-1008wb-41-14755,0
3516,79,0,clueweb12-1106wb-15-13839,0
3517,79,0,clueweb12-0109wb-72-32912,1
3518,79,0,clueweb12-0409wb-78-07833,2
3519,79,0,clueweb12-0104wb-97-25582,1
3520,79,0,clueweb12-0104wb-81-03000,1
3521,79,0,clueweb12-0105wb-53-20992,2
3522,79,0,clueweb12-0501wb-26-04886,2
3523,79,0,clueweb12-0001wb-99-04901,2
3524,79,0,clueweb12-0713wb-98-06763,2
3528,79,0,clueweb12-1311wb-17-07356,0
3529,79,0,clueweb12-0010wb-39-17410,0
3530,79,0,clueweb12-0002wb-39-15423,2
3531,79,0,clueweb12-0012wb-05-31441,0
3532,79,0,clueweb12-0408wb-45-16231,2
3534,79,0,clueweb12-1005wb-91-14086,2
3537,99,0,clueweb12-0607wb-18-06154,0
3538,99,0,clueweb12-0001wb-98-31802,0
3539,99,0,clueweb12-0700tw-53-18807,1
3540,99,0,clueweb12-0005wb-03-06848,0
3541,99,0,clueweb12-0206wb-59-21983,0
3542,99,0,clueweb12-0208wb-28-27688,0
3543,99,0,clueweb12-1814wb-83-08726,0
3544,99,0,clueweb12-0204wb-14-11425,0
3545,99,0,clueweb12-0502wb-93-29740,1
3546,99,0,clueweb12-1910wb-94-17061,0
3547,99,0,clueweb12-1400wb-36-30791,0
3548,99,0,clueweb12-0101wb-73-20995,0
3549,99,0,clueweb12-1102wb-42-22671,0
3550,99,0,clueweb12-0100tw-05-13528,0
3551,99,0,clueweb12-0401tw-09-07833,0
3552,99,0,clueweb12-1814wb-80-00065,0
3553,99,0,clueweb12-0808wb-00-05668,0
3554,99,0,clueweb12-0600wb-32-25651,0
3555,99,0,clueweb12-0611wb-59-18968,0
3557,99,0,clueweb12-0406wb-88-21897,0
3558,99,0,clueweb12-1005wb-20-02768,0
3559,99,0,clueweb12-0007wb-57-35032,0
3560,99,0,clueweb12-0611wb-39-28599,0
3561,99,0,clueweb12-0813wb-56-17937,0
3562,99,0,clueweb12-0901tw-05-15274,2
3565,99,0,clueweb12-1203wb-00-21797,0
3566,99,0,clueweb12-1813wb-49-23508,0
3567,99,0,clueweb12-0813wb-51-21138,0
3569,99,0,clueweb12-1814wb-98-17246,0
3570,99,0,clueweb12-1515wb-61-15868,0
3571,99,0,clueweb12-1900tw-66-10986,2
3573,99,0,clueweb12-1106wb-52-07919,1
3574,99,0,clueweb12-1300tw-28-01938,0
3575,99,0,clueweb12-1700tw-35-01149,0
3576,99,0,clueweb12-0711wb-73-17991,0
3578,99,0,clueweb12-0603wb-39-11350,2
3579,99,0,clueweb12-1700tw-33-14593,0
3580,99,0,clueweb12-1507wb-94-20108,0
3581,99,0,clueweb12-1104wb-77-17286,0
3582,99,0,clueweb12-1104wb-11-12277,0
3583,99,0,clueweb12-1212wb-72-17030,0
3584,99,0,clueweb12-1006wb-24-12328,0
3585,99,0,clueweb12-0711wb-28-24573,0
3586,99,0,clueweb12-0106wb-02-22714,0
3587,99,0,clueweb12-0804wb-62-14638,0
3588,99,0,clueweb12-1700tw-35-01157,0
3589,99,0,clueweb12-1503wb-77-10105,0
3590,69,0,clueweb12-1615wb-38-05081,2
3595,69,0,clueweb12-0815wb-58-23364,0
3596,69,0,clueweb12-0301wb-69-16217,0
3598,69,0,clueweb12-0300tw-40-06546,0
3599,69,0,clueweb12-1000tw-98-06058,1
3600,69,0,clueweb12-0001wb-04-23969,0
3601,69,0,clueweb12-0600wb-05-14566,0
3602,69,0,clueweb12-0604wb-92-26112,0
3603,69,0,clueweb12-1006wb-62-21300,0
3604,69,0,clueweb12-1910wb-55-16536,1
3607,69,0,clueweb12-1210wb-43-19968,0
3608,69,0,clueweb12-0804wb-35-17866,1
3609,69,0,clueweb12-0610wb-09-02193,1
3610,69,0,clueweb12-0500wb-42-02272,0
3611,69,0,clueweb12-0111wb-72-27149,0
3612,69,0,clueweb12-0605wb-45-16224,0
3613,69,0,clueweb12-0107wb-24-02614,0
3614,69,0,clueweb12-0503wb-66-04136,0
3615,69,0,clueweb12-0300tw-56-12968,0
3616,69,0,clueweb12-1207wb-31-13184,0
3617,69,0,clueweb12-0811wb-53-00917,0
3619,69,0,clueweb12-0200tw-11-16091,0
3620,69,0,clueweb12-0412wb-05-05939,0
3621,69,0,clueweb12-0801wb-32-23136,1
3622,69,0,clueweb12-1016wb-94-24778,0
3623,77,0,clueweb12-0511wb-17-29605,0
3624,77,0,clueweb12-0209wb-10-07048,1
3625,77,0,clueweb12-0300wb-75-29445,0
3626,77,0,clueweb12-0700tw-70-20539,0
3627,77,0,clueweb12-1617wb-28-32737,0
3628,77,0,clueweb12-1809wb-87-23626,0
3629,77,0,clueweb12-1810wb-16-06790,0
3630,77,0,clueweb12-0004wb-38-05792,2
3631,77,0,clueweb12-0919wb-53-06054,0
3632,77,0,clueweb12-1505wb-55-08394,1
3633,77,0,clueweb12-1702wb-81-20396,0
3634,77,0,clueweb12-1805wb-13-08983,0
3635,77,0,clueweb12-0915wb-39-21538,0
3636,77,0,clueweb12-1500wb-23-04961,0
3637,77,0,clueweb12-1813wb-62-22673,0
3638,77,0,clueweb12-0211wb-74-26087,0
3639,77,0,clueweb12-0511wb-37-26604,0
3640,77,0,clueweb12-1300tw-28-01661,0
3641,77,0,clueweb12-1904wb-07-01449,0
3643,77,0,clueweb12-0307wb-60-19673,0
3644,77,0,clueweb12-1610wb-30-02218,0
3645,77,0,clueweb12-1900tw-44-16619,0
3646,77,0,clueweb12-0400wb-20-21461,0
3647,77,0,clueweb12-1714wb-53-09585,0
3648,77,0,clueweb12-1312wb-96-21500,0
3649,77,0,clueweb12-1512wb-24-25025,0
3650,77,0,clueweb12-1909wb-77-11710,0
3651,77,0,clueweb12-1602wb-90-36934,0
3653,77,0,clueweb12-1511wb-20-12435,0
3654,77,0,clueweb12-0813wb-55-14547,0
3655,77,0,clueweb12-0202wb-30-00853,0
3656,77,0,clueweb12-1700tw-15-18172,0
3657,77,0,clueweb12-1814wb-84-16273,0
3659,77,0,clueweb12-1500tw-63-09803,0
3661,77,0,clueweb12-0008wb-00-17371,0
3662,77,0,clueweb12-1704wb-60-14649,0
3663,77,0,clueweb12-1500wb-15-04156,0
3664,77,0,clueweb12-1103wb-61-24639,0
3665,77,0,clueweb12-1617wb-29-02180,0
3666,77,0,clueweb12-0002wb-58-32478,0
3667,77,0,clueweb12-1815wb-00-06590,0
3668,77,0,clueweb12-0918wb-20-17700,0
3669,77,0,clueweb12-1500tw-74-18703,0
3670,77,0,clueweb12-0503wb-51-03662,0
3671,77,0,clueweb12-0704wb-34-25314,0
3673,84,0,clueweb12-0914wb-13-09928,2
3674,84,0,clueweb12-0803wb-85-04719,0
3675,84,0,clueweb12-0206wb-31-18393,1
3676,84,0,clueweb12-0511wb-68-32533,1
3677,84,0,clueweb12-0500tw-14-16512,0
3678,84,0,clueweb12-0915wb-02-13942,0
3679,84,0,clueweb12-1217wb-93-11921,0
3680,84,0,clueweb12-0100wb-11-12232,1
3681,84,0,clueweb12-0913wb-84-09216,2
3682,84,0,clueweb12-1800wb-67-05962,0
3683,84,0,clueweb12-0102wb-49-08182,0
3685,84,0,clueweb12-0600tw-20-19224,0
3687,84,0,clueweb12-0814wb-58-14867,0
3688,84,0,clueweb12-0901wb-18-03461,0
3689,84,0,clueweb12-1400wb-54-27432,0
3690,84,0,clueweb12-1801wb-68-21461,0
3691,84,0,clueweb12-1217wb-55-13821,0
3692,84,0,clueweb12-0300wb-36-20887,0
3693,84,0,clueweb12-0812wb-93-07513,0
3694,84,0,clueweb12-1003wb-66-14186,0
3695,84,0,clueweb12-0905wb-26-04628,0
3696,84,0,clueweb12-1812wb-39-06479,0
3697,84,0,clueweb12-0002wb-02-02026,1
3699,84,0,clueweb12-0300tw-26-20770,1
3700,84,0,clueweb12-0714wb-63-12171,0
3701,84,0,clueweb12-1610wb-78-31834,0
3702,84,0,clueweb12-0808wb-22-01047,2
3703,84,0,clueweb12-1400tw-73-09171,2
3704,84,0,clueweb12-0203wb-41-27916,0
3705,84,0,clueweb12-0200wb-02-18797,1
3706,84,0,clueweb12-0403wb-66-27712,0
3707,84,0,clueweb12-1800wb-55-13677,0
3708,84,0,clueweb12-0914wb-36-06729,2
3709,84,0,clueweb12-1118wb-21-11139,1
3710,84,0,clueweb12-1601wb-13-14809,0
3712,84,0,clueweb12-0009wb-92-26594,0
3713,84,0,clueweb12-1505wb-39-11381,0
3714,84,0,clueweb12-1814wb-65-18966,1
3715,84,0,clueweb12-0111wb-55-19579,1
3716,84,0,clueweb12-0103wb-22-15260,0
3717,92,0,clueweb12-1805wb-56-19245,2
3719,92,0,clueweb12-0200wb-44-17460,0
3721,92,0,clueweb12-1106wb-72-11962,2
3722,92,0,clueweb12-1601wb-23-21069,0
3723,92,0,clueweb12-0811wb-57-25545,0
3724,92,0,clueweb12-0609wb-23-25042,0
3726,92,0,clueweb12-1508wb-94-18630,0
3727,92,0,clueweb12-1811wb-75-12656,0
3728,92,0,clueweb12-0112wb-50-33996,0
3729,92,0,clueweb12-0205wb-64-11110,0
3730,92,0,clueweb12-0207wb-37-30810,0
3731,92,0,clueweb12-0401wb-99-10491,1
3732,92,0,clueweb12-0205wb-93-26312,0
3733,92,0,clueweb12-1000tw-88-21523,0
3734,92,0,clueweb12-0808wb-61-03591,0
3736,92,0,clueweb12-1020wb-42-09221,0
3737,92,0,clueweb12-0000wb-08-00005,0
3738,92,0,clueweb12-1607wb-77-14132,0
3739,92,0,clueweb12-1804wb-26-29554,1
3740,92,0,clueweb12-0002wb-36-12874,1
